"Date","Price","Open","High","Low","Change %"
"Feb 03, 2021","-0.413","-0.410","-0.406","-0.423","-0.96%"
"Feb 02, 2021","-0.417","-0.442","-0.417","-0.442","-4.14%"
"Feb 01, 2021","-0.435","-0.451","-0.433","-0.451","-1.81%"
"Jan 29, 2021","-0.443","-0.452","-0.429","-0.467","-4.53%"
"Jan 28, 2021","-0.464","-0.468","-0.456","-0.483","-0.85%"
"Jan 27, 2021","-0.468","-0.412","-0.412","-0.491","2.63%"
"Jan 26, 2021","-0.456","-0.468","-0.456","-0.478","-2.56%"
"Jan 25, 2021","-0.468","-0.442","-0.440","-0.476","6.36%"
"Jan 22, 2021","-0.440","-0.432","-0.432","-0.456","2.09%"
"Jan 21, 2021","-0.431","-0.463","-0.429","-0.465","-6.91%"
"Jan 20, 2021","-0.463","-0.460","-0.458","-0.468","11.03%"
"Jan 19, 2021","-0.417","-0.458","-0.417","-0.463","-10.32%"
"Jan 18, 2021","-0.465","-0.470","-0.462","-0.481","-1.06%"
"Jan 15, 2021","-0.470","-0.479","-0.467","-0.487","-1.26%"
"Jan 14, 2021","-0.476","-0.467","-0.464","-0.491","2.59%"
"Jan 13, 2021","-0.464","-0.442","-0.426","-0.471","9.69%"
