"Date","Price","Open","High","Low","Change %"
"Sep 13, 2019","-0.187","-0.234","-0.184","-0.257","-27.80%"
"Sep 12, 2019","-0.259","-0.293","-0.251","-0.388","-11.30%"
"Sep 11, 2019","-0.292","-0.272","-0.255","-0.308","4.29%"
"Sep 10, 2019","-0.280","-0.304","-0.269","-0.316","-9.97%"
"Sep 09, 2019","-0.311","-0.373","-0.290","-0.378","-14.79%"
"Sep 06, 2019","-0.365","-0.321","-0.304","-0.378","17.36%"
"Sep 05, 2019","-0.311","-0.388","-0.304","-0.404","-24.15%"
"Sep 04, 2019","-0.410","-0.408","-0.366","-0.428","-5.96%"
"Sep 03, 2019","-0.436","-0.434","-0.423","-0.480","-0.23%"
"Sep 02, 2019","-0.437","-0.436","-0.413","-0.445","0.69%"
"Aug 31, 2019","-0.434","-0.434","-0.434","-0.434","-2.03%"
"Aug 30, 2019","-0.443","-0.442","-0.416","-0.457","1.84%"
"Aug 29, 2019","-0.435","-0.452","-0.419","-0.462","-4.19%"
"Aug 28, 2019","-0.454","-0.446","-0.433","-0.475","2.25%"
"Aug 27, 2019","-0.444","-0.428","-0.405","-0.447","7.51%"
"Aug 26, 2019","-0.413","-0.420","-0.390","-0.428","-1.43%"
"Aug 23, 2019","-0.419","-0.375","-0.352","-0.424","6.62%"
"Aug 22, 2019","-0.393","-0.431","-0.361","-0.443","-6.65%"
"Aug 21, 2019","-0.421","-0.421","-0.389","-0.434","-3.66%"
"Aug 20, 2019","-0.437","-0.400","-0.391","-0.457","10.91%"
"Aug 19, 2019","-0.394","-0.410","-0.367","-0.435","-8.37%"
"Aug 16, 2019","-0.430","-0.440","-0.388","-0.472","-4.23%"
"Aug 15, 2019","-0.449","-0.404","-0.377","-0.455","13.96%"
"Aug 14, 2019","-0.394","-0.361","-0.351","-0.399","13.22%"
"Aug 13, 2019","-0.348","-0.351","-0.321","-0.360","3.57%"
"Aug 12, 2019","-0.336","-0.326","-0.317","-0.341","4.67%"
"Aug 09, 2019","-0.321","-0.349","-0.311","-0.363","-1.83%"
"Aug 08, 2019","-0.327","-0.327","-0.296","-0.350","-4.66%"
"Aug 07, 2019","-0.343","-0.317","-0.313","-0.381","11.73%"
"Aug 06, 2019","-0.307","-0.285","-0.278","-0.315","7.34%"
"Aug 05, 2019","-0.286","-0.293","-0.272","-0.307","7.12%"
"Aug 02, 2019","-0.267","-0.249","-0.242","-0.276","17.11%"
"Aug 01, 2019","-0.228","-0.204","-0.187","-0.242","4.11%"
"Jul 31, 2019","-0.219","-0.180","-0.174","-0.220","20.99%"
"Jul 30, 2019","-0.181","-0.177","-0.165","-0.190","2.26%"
"Jul 29, 2019","-0.177","-0.165","-0.157","-0.186","12.74%"
"Jul 26, 2019","-0.157","-0.161","-0.134","-0.167","6.80%"
"Jul 25, 2019","-0.147","-0.163","-0.112","-0.206","-8.12%"
"Jul 24, 2019","-0.160","-0.129","-0.124","-0.173","12.68%"
"Jul 23, 2019","-0.142","-0.129","-0.113","-0.148","14.52%"
"Jul 22, 2019","-0.124","-0.095","-0.094","-0.137","8.77%"
"Jul 20, 2019","-0.114","-0.114","-0.114","-0.114","-0.87%"
"Jul 19, 2019","-0.115","-0.111","-0.092","-0.119","17.35%"
"Jul 18, 2019","-0.098","-0.090","-0.080","-0.112","32.43%"
"Jul 17, 2019","-0.074","-0.058","-0.047","-0.087","94.74%"
"Jul 16, 2019","-0.038","-0.027","-0.022","-0.060","31.03%"
"Jul 15, 2019","-0.029","0.010","0.019","-0.040","-307.14%"
"Jul 13, 2019","0.014","0.014","0.014","0.014","55.56%"
"Jul 12, 2019","0.009","-0.003","0.030","-0.018","-190.00%"
"Jul 11, 2019","-0.010","-0.060","0.002","-0.063","-77.27%"
"Jul 10, 2019","-0.044","-0.072","-0.016","-0.075","-49.43%"
"Jul 09, 2019","-0.087","-0.111","-0.083","-0.117","-22.32%"
"Jul 08, 2019","-0.112","-0.136","-0.109","-0.142","0.00%"
"Jul 05, 2019","-0.112","-0.143","-0.086","-0.154","-24.32%"
"Jul 04, 2019","-0.148","-0.132","-0.122","-0.160","21.31%"
"Jul 03, 2019","-0.122","-0.117","-0.105","-0.132","27.08%"
"Jul 02, 2019","-0.096","-0.082","-0.064","-0.098","23.08%"
"Jul 01, 2019","-0.078","-0.037","-0.029","-0.091","44.44%"
"Jun 28, 2019","-0.054","-0.045","-0.028","-0.056","20.00%"
"Jun 27, 2019","-0.045","-0.015","0.007","-0.045","73.08%"
"Jun 26, 2019","-0.026","-0.036","-0.012","-0.049","-43.48%"
"Jun 25, 2019","-0.046","-0.021","-0.014","-0.052","142.11%"
"Jun 24, 2019","-0.019","-0.010","0.000","-0.032","1,800.00%"
"Jun 21, 2019","-0.001","-0.019","0.019","-0.032","-97.22%"
"Jun 20, 2019","-0.036","-0.023","-0.011","-0.039","800.00%"
"Jun 19, 2019","-0.004","-0.027","0.012","-0.039","-88.57%"
"Jun 18, 2019","-0.035","0.044","0.050","-0.050","-170.00%"
"Jun 17, 2019","0.050","0.037","0.064","0.029","35.14%"
"Jun 14, 2019","0.037","0.034","0.047","0.016","-19.57%"
"Jun 13, 2019","0.046","0.041","0.059","0.035","-11.54%"
"Jun 12, 2019","0.052","0.052","0.068","0.037","-14.75%"
"Jun 11, 2019","0.061","0.075","0.082","0.055","-21.79%"
"Jun 10, 2019","0.078","0.051","0.089","0.045","143.75%"
"Jun 07, 2019","0.032","0.074","0.084","0.025","-58.44%"
"Jun 06, 2019","0.077","0.090","0.120","0.066","-23.76%"
"Jun 05, 2019","0.101","0.095","0.123","0.085","-15.13%"
"Jun 04, 2019","0.119","0.107","0.122","0.095","-0.83%"
"Jun 03, 2019","0.120","0.121","0.132","0.104","-3.23%"
"May 31, 2019","0.124","0.129","0.141","0.112","-20.51%"
"May 30, 2019","0.156","0.159","0.177","0.141","7.59%"
"May 29, 2019","0.145","0.160","0.169","0.141","-14.71%"
"May 28, 2019","0.170","0.176","0.185","0.155","-3.95%"
"May 27, 2019","0.177","0.200","0.204","0.168","-9.23%"
"May 25, 2019","0.195","0.204","0.204","0.195","-1.52%"
"May 24, 2019","0.198","0.205","0.214","0.190","-1.49%"
"May 23, 2019","0.201","0.228","0.232","0.194","-11.84%"
"May 22, 2019","0.228","0.243","0.262","0.226","-10.24%"
"May 21, 2019","0.254","0.231","0.264","0.224","11.40%"
"May 20, 2019","0.228","0.217","0.243","0.207","9.09%"
"May 17, 2019","0.209","0.212","0.229","0.184","-5.43%"
"May 16, 2019","0.221","0.213","0.232","0.198","-3.49%"
"May 15, 2019","0.229","0.242","0.252","0.190","-9.49%"
"May 14, 2019","0.253","0.253","0.271","0.236","3.69%"
"May 13, 2019","0.244","0.274","0.283","0.243","-11.27%"
