Date,Price,Open,High,Low,Change %,Change_num
2018-10-08,0.788,0.803,0.811,0.772,-2.35%,-0.019000000000000017
2018-10-05,0.807,0.792,0.807,0.789,3.86%,0.030000000000000027
2018-10-04,0.777,0.771,0.786,0.759,6.88%,0.050000000000000044
2018-10-03,0.727,0.703,0.727,0.688,7.23%,0.04899999999999993
2018-10-02,0.678,0.706,0.706,0.678,-5.96%,-0.04299999999999993
2018-10-01,0.721,0.733,0.756,0.721,-0.69%,-0.0050000000000000044
2018-09-28,0.726,0.734,0.738,0.698,-5.22%,-0.040000000000000036
2018-09-27,0.766,0.716,0.766,0.712,0.52%,0.0040000000000000036
2018-09-26,0.762,0.759,0.768,0.755,-0.78%,-0.006000000000000005
2018-09-25,0.768,0.762,0.774,0.744,3.78%,0.028000000000000025
2018-09-24,0.74,0.683,0.741,0.682,7.56%,0.052000000000000046
2018-09-21,0.688,0.705,0.708,0.682,-2.69%,-0.019000000000000017
2018-09-20,0.707,0.711,0.732,0.704,-0.98%,-0.007000000000000006
2018-09-19,0.714,0.709,0.721,0.699,0.99%,0.007000000000000006
2018-09-18,0.707,0.686,0.712,0.674,3.36%,0.02299999999999991
2018-09-17,0.684,0.666,0.693,0.663,8.74%,0.05500000000000005
2018-09-16,0.629,0.63,0.63,0.628,-5.84%,-0.039000000000000035
2018-09-14,0.668,0.641,0.675,0.641,4.37%,0.028000000000000025
2018-09-13,0.64,0.624,0.655,0.623,0.95%,0.006000000000000005
2018-09-12,0.634,0.632,0.64,0.618,-1.09%,-0.007000000000000006
2018-09-11,0.641,0.623,0.647,0.619,15.50%,0.08599999999999997
2018-09-10,0.555,0.543,0.565,0.542,0.36%,0.0020000000000000018
2018-09-07,0.553,0.535,0.56,0.53,5.13%,0.027000000000000024
2018-09-06,0.526,0.557,0.562,0.521,-4.71%,-0.026000000000000023
2018-09-05,0.552,0.534,0.576,0.53,2.03%,0.01100000000000001
2018-09-04,0.541,0.542,0.55,0.52,2.08%,0.01100000000000001
2018-09-03,0.53,0.533,0.537,0.51,1.73%,0.009000000000000008
2018-08-31,0.521,0.542,0.547,0.518,-2.43%,-0.013000000000000012
2018-08-30,0.534,0.588,0.591,0.532,-9.34%,-0.05499999999999994
2018-08-29,0.589,0.562,0.593,0.554,4.80%,0.026999999999999913
2018-08-28,0.562,0.554,0.576,0.54,1.08%,0.006000000000000005
2018-08-27,0.556,0.52,0.562,0.516,3.93%,0.02100000000000002
2018-08-26,0.535,0.535,0.535,0.535,0.00%,0.0
2018-08-25,0.535,0.535,0.535,0.535,0.19%,0.0010000000000000009
2018-08-24,0.534,0.54,0.553,0.53,0.38%,0.0020000000000000018
2018-08-23,0.532,0.536,0.547,0.528,-1.48%,-0.008000000000000007
2018-08-22,0.54,0.518,0.549,0.514,3.85%,0.020000000000000018
2018-08-21,0.52,0.495,0.525,0.494,5.05%,0.025000000000000022
2018-08-20,0.495,0.509,0.517,0.491,-1.59%,-0.008000000000000007
2018-08-17,0.503,0.514,0.514,0.489,-2.52%,-0.013000000000000012
2018-08-16,0.516,0.513,0.519,0.501,3.20%,0.016000000000000014
2018-08-15,0.5,0.525,0.531,0.487,-4.94%,-0.026000000000000023
2018-08-14,0.526,0.533,0.537,0.515,0.57%,0.0030000000000000027
2018-08-13,0.523,0.514,0.531,0.502,1.55%,0.008000000000000007
2018-08-12,0.515,0.515,0.515,0.515,0.00%,0.0
2018-08-11,0.515,0.515,0.515,0.515,0.00%,0.0
2018-08-10,0.515,0.531,0.544,0.513,-8.04%,-0.04500000000000004
2018-08-09,0.56,0.572,0.579,0.558,-2.95%,-0.016999999999999904
2018-08-08,0.577,0.585,0.594,0.575,-1.37%,-0.008000000000000007
2018-08-07,0.585,0.572,0.593,0.567,2.45%,0.014000000000000012
2018-08-06,0.571,0.602,0.608,0.567,-3.71%,-0.02200000000000002
2018-08-03,0.593,0.609,0.633,0.589,-6.17%,-0.039000000000000035
2018-08-02,0.632,0.638,0.649,0.621,-1.86%,-0.01200000000000001
2018-08-01,0.644,0.614,0.653,0.612,7.51%,0.04500000000000004
2018-07-31,0.599,0.588,0.613,0.582,-2.28%,-0.014000000000000012
2018-07-30,0.613,0.565,0.623,0.562,6.42%,0.03700000000000003
2018-07-27,0.576,0.576,0.585,0.564,0.52%,0.0030000000000000027
2018-07-26,0.573,0.586,0.591,0.56,1.42%,0.008000000000000007
2018-07-25,0.565,0.562,0.58,0.553,-0.70%,-0.0040000000000000036
2018-07-24,0.569,0.581,0.586,0.559,0.53%,0.0030000000000000027
2018-07-23,0.566,0.545,0.571,0.534,6.19%,0.03299999999999992
2018-07-20,0.533,0.478,0.533,0.469,10.35%,0.050000000000000044
2018-07-19,0.483,0.494,0.507,0.479,-1.02%,-0.0050000000000000044
2018-07-18,0.488,0.492,0.492,0.468,0.41%,0.0020000000000000018
2018-07-17,0.486,0.501,0.504,0.484,-4.33%,-0.02200000000000002
2018-07-16,0.508,0.486,0.516,0.482,5.61%,0.027000000000000024
2018-07-15,0.481,0.481,0.481,0.481,0.00%,0.0
2018-07-14,0.481,0.481,0.481,0.481,0.84%,0.0040000000000000036
2018-07-13,0.477,0.505,0.507,0.468,-5.73%,-0.029000000000000026
2018-07-12,0.506,0.524,0.527,0.502,-2.69%,-0.014000000000000012
2018-07-11,0.52,0.513,0.531,0.504,-2.07%,-0.01100000000000001
2018-07-10,0.531,0.523,0.539,0.518,3.31%,0.017000000000000015
2018-07-09,0.514,0.526,0.54,0.513,-0.39%,-0.0020000000000000018
2018-07-06,0.516,0.528,0.53,0.505,-1.71%,-0.009000000000000008
2018-07-05,0.525,0.545,0.558,0.519,1.16%,0.006000000000000005
2018-07-04,0.519,0.524,0.527,0.506,0.97%,0.0050000000000000044
2018-07-03,0.514,0.548,0.555,0.511,-3.93%,-0.02100000000000002
2018-07-02,0.535,0.536,0.551,0.524,-1.83%,-0.010000000000000009
2018-07-01,0.545,0.545,0.545,0.545,0.00%,0.0
2018-06-30,0.545,0.545,0.545,0.545,0.18%,0.0010000000000000009
2018-06-29,0.544,0.587,0.597,0.539,-3.55%,-0.019999999999999907
2018-06-28,0.564,0.563,0.581,0.548,-1.91%,-0.01100000000000001
2018-06-27,0.575,0.574,0.59,0.556,-1.71%,-0.010000000000000009
2018-06-26,0.585,0.581,0.599,0.566,3.36%,0.019000000000000017
2018-06-25,0.566,0.543,0.586,0.534,0.00%,0.0
2018-06-22,0.566,0.554,0.578,0.553,1.80%,0.009999999999999898
2018-06-21,0.556,0.595,0.597,0.541,-5.28%,-0.030999999999999917
2018-06-20,0.587,0.586,0.597,0.574,0.00%,0.0
